"Surveillance_system","Collection_year","Collection_week","Pool_No","ID","Species","Pool_size","Life_stage_E_L_P_A","Sex_F_M","Location","Code","USUV","WNV"
"BRS",2021,28,"58","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"59","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"60","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"61","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"62","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"63","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"64","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"65","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"66","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"67","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"68","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"69","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"70","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"71","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"72","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"73","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"74","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"75","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"76","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"77","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"78","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"79","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"80","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"81","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"82","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"83","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"84","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"85","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"86","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"87","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"88","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"89","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"90","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"91","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"92","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"93","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"94","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"95","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"96","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"97","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"98","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"99","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"100","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"101","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"102","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"103","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"104","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"105","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"106","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"107","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"108","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"109","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"110","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"111","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"112","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"113","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"114","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"115","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"116","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"117","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"118","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"119","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"120","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"121","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"122","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"123","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,28,"124","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W28",0,0
"BRS",2021,26,"125","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W26",0,0
"BRS",2021,26,"126","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W26",0,0
"BRS",2021,26,"127","6179873","Culex pipiens/torrentium",10,"A","M","Utrecht_Vleuterweide","UVW21W26",0,0
"BRS",2021,26,"128","6179873","Culex pipiens/torrentium",8,"A","M","Utrecht_Vleuterweide","UVW21W26",0,0
"BRS",2021,27,"129","6179873","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W27",0,0
"BRS",2021,27,"130","6179873","Culex pipiens/torrentium",7,"A","F","Utrecht_Vleuterweide","UVW21W27",0,0
"BRS",2021,27,"131","6179873","Culex pipiens/torrentium",10,"A","M","Utrecht_Vleuterweide","UVW21W27",0,0
"BRS",2021,27,"132","6179873","Culex pipiens/torrentium",6,"A","M","Utrecht_Vleuterweide","UVW21W27",0,0
"BRS",2021,27,"133","6179873","Anopheles maculipennis s.l.",1,"A","M","Utrecht_Vleuterweide","UVW21W27",0,0
"BRS",2021,27,"134","6179873","Culex pipiens/torrentium",4,"A","F","Maastricht","MST21W27",0,0
"BRS",2021,27,"135","6179873","Culex pipiens/torrentium",3,"A","M","Maastricht","MST21W27",0,0
"BRS",2021,27,"136","6179873","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W27",0,0
"BRS",2021,27,"137","6179873","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W27",0,0
"BRS",2021,27,"138","6179873","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W27",0,0
"BRS",2021,27,"139","6179873","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W27",0,0
"BRS",2021,27,"140","6179873","Culex pipiens/torrentium",7,"A","F","Reusel","RSL21W27",0,0
"BRS",2021,26,"141","6179873","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W26",0,0
"BRS",2021,26,"142","6179873","Culex pipiens/torrentium",3,"A","F","Reusel","RSL21W26",0,0
"BRS",2021,26,"143","6179873","Culex pipiens/torrentium",2,"A","M","Reusel","RSL21W26",0,0
"BRS",2021,26,"144","6179873","Culex pipiens/torrentium",1,"A","F","Nijmegen_Berg en Dal","NBD21W26",0,0
"BRS",2021,27,"145","6179873","Culex pipiens/torrentium",2,"A","F","Nijmegen_Berg en Dal","NBD21W27",0,0
"BRS",2021,27,"146","6179873","Culex pipiens/torrentium",2,"A","F","Almen","ALM21W27",0,0
"BRS",2021,27,"147","6179873","Anopheles maculipennis s.l.",1,"A","F","Almen","ALM21W27",0,0
"BRS",2021,27,"148","6179873","Coquillettidia richiardii",1,"A","F","Almen","ALM21W27",0,0
"BRS",2021,27,"149","6179873","Culex pipiens/torrentium",2,"A","F","Lelystad","LYS21W27",0,0
"BRS",2021,27,"150","6179873","Coquillettidia richiardii",3,"A","F","Lelystad","LYS21W27",0,0
"BRS",2021,26,"151","6179873","Culex pipiens/torrentium",8,"A","F","Lelystad","LYS21W26",0,0
"BRS",2021,26,"152","6179873","Coquillettidia richiardii",6,"A","F","Lelystad","LYS21W26",0,0
"BRS",2021,27,"153","6179873","Culex pipiens/torrentium",1,"A","F","Bergumermeer","BGM21W27",0,0
"BRS",2021,27,"154","6179873","Coquillettidia richiardii",2,"A","F","Bergumermeer","BGM21W27",0,0
"BRS",2021,27,"155","6179873","Aedes cinereus",1,"A","F","Bergumermeer","BGM21W27",0,0
"BRS",2021,27,"156","6179873","Aedes cantans",1,"A","F","Bergumermeer","BGM21W27",0,0
"BRS",2021,26,"157","6179873","Culex pipiens/torrentium",2,"A","F","Bergumermeer","BGM21W26",0,0
"BRS",2021,26,"158","6179873","Aedes cinereus",1,"A","F","Bergumermeer","BGM21W26",0,0
"BRS",2021,27,"159","6179873","Culex pipiens/torrentium",6,"A","F","Overdinkel","OVD21W27",0,0
"BRS",2021,27,"160","6179873","Culex pipiens/torrentium",1,"A","M","Overdinkel","OVD21W27",0,0
"BRS",2021,27,"161","6179873","Aedes communis",1,"A","F","Overdinkel","OVD21W27",0,0
"BRS",2021,26,"162","6179873","Culex pipiens/torrentium",4,"A","F","Overdinkel","OVD21W26",0,0
"BRS",2021,26,"163","6179873","Culiseta annulata",1,"A","F","Overdinkel","OVD21W26",0,0
"BRS",2021,27,"164","6179873","Culex pipiens/torrentium",1,"A","F","Wageningen_Campus","WAC21W27",0,0
"BRS",2021,26,"165","6179873","Culex pipiens/torrentium",10,"A","F","Wageningen_Campus","WAC21W26",0,0
"BRS",2021,26,"166","6179873","Culex pipiens/torrentium",10,"A","F","Wageningen_Campus","WAC21W26",0,0
"BRS",2021,26,"167","6179873","Culex pipiens/torrentium",10,"A","F","Wageningen_Campus","WAC21W26",0,0
"BRS",2021,26,"168","6179873","Culex pipiens/torrentium",2,"A","F","Wageningen_Campus","WAC21W26",0,0
"BRS",2021,26,"169","6179873","Coquillettidia richiardii",2,"A","F","Wageningen_Campus","WAC21W26",0,0
"BRS",2021,29,"170","6179701","Culex pipiens/torrentium",4,"A","F","Bergumermeer","BGM21W29",0,0
"BRS",2021,29,"171","6179701","Coquillettidia richiardii",1,"A","F","Bergumermeer","BGM21W29",0,0
"BRS",2021,29,"172","6179701","Culiseta annulata",1,"A","F","Bergumermeer","BGM21W29",0,0
"BRS",2021,29,"173","6179689","Culex pipiens/torrentium",10,"A","F","Lelystad","LYS21W29",0,0
"BRS",2021,29,"174","6179689","Culex pipiens/torrentium",5,"A","F","Lelystad","LYS21W29",0,0
"BRS",2021,29,"175","6179689","Coquillettidia richiardii",4,"A","F","Lelystad","LYS21W29",0,0
"BRS",2021,28,"176","6179697","Culex pipiens/torrentium",1,"A","F","Bergumermeer","BGM21W28",0,0
"BRS",2021,28,"177","6179697","Aedes cinereus",5,"A","F","Bergumermeer","BGM21W28",0,0
"BRS",2021,28,"178","6179697","Aedes cantans",2,"A","F","Bergumermeer","BGM21W28",0,0
"BRS",2021,28,"179","6179697","Coquillettidia richiardii",3,"A","F","Bergumermeer","BGM21W28",0,0
"BRS",2021,28,"180","6179574","Coquillettidia richiardii",9,"A","F","Lelystad","LYS21W28",0,0
"BRS",2021,28,"181","6179574","Coquillettidia richiardii",5,"A","F","Lelystad","LYS21W28",0,0
"BRS",2021,28,"182","6179574","Culex pipiens/torrentium",2,"A","F","Lelystad","LYS21W28",0,0
"BRS",2021,29,"183","6179582","Culiseta annulata",1,"A","F","Overdinkel","OVD21W29",0,0
"BRS",2021,29,"184","6179582","Coquillettidia richiardii",1,"A","F","Overdinkel","OVD21W29",0,0
"BRS",2021,29,"185","6179582","Anopheles plumbeus",1,"A","F","Overdinkel","OVD21W29",0,0
"BRS",2021,28,"186","6179590","Culex pipiens/torrentium",10,"A","F","Overdinkel","OVD21W28",0,0
"BRS",2021,28,"187","6179590","Culex pipiens/torrentium",10,"A","F","Overdinkel","OVD21W28",0,0
"BRS",2021,28,"188","6179590","Culex pipiens/torrentium",10,"A","F","Overdinkel","OVD21W28",0,0
"BRS",2021,28,"189","6179590","Culex pipiens/torrentium",10,"A","F","Overdinkel","OVD21W28",0,0
"BRS",2021,28,"190","6179590","Culex pipiens/torrentium",10,"A","F","Overdinkel","OVD21W28",0,0
"BRS",2021,28,"191","6179590","Culex pipiens/torrentium",10,"A","F","Overdinkel","OVD21W28",0,0
"BRS",2021,28,"192","6179590","Culiseta annulata",1,"A","F","Overdinkel","OVD21W28",0,0
"BRS",2021,28,"193","6179590","Culex pipiens/torrentium",1,"A","M","Overdinkel","OVD21W28",0,0
"BRS",2021,29,"194","6179603","Culex pipiens/torrentium",10,"A","F","Wageningen_Campus","WAC21W29",0,0
"BRS",2021,29,"195","6179603","Culex pipiens/torrentium",3,"A","F","Wageningen_Campus","WAC21W29",0,0
"BRS",2021,28,"196","6179621","Culex pipiens/torrentium",10,"A","F","Wageningen_Campus","WAC21W28",0,0
"BRS",2021,28,"197","6179621","Culex pipiens/torrentium",3,"A","F","Wageningen_Campus","WAC21W28",0,0
"BRS",2021,28,"198","6179621","Coquillettidia richiardii",1,"A","F","Wageningen_Campus","WAC21W28",0,0
"BRS",2021,29,"199","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"200","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"201","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"202","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"203","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"204","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"205","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"206","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"207","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"208","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"209","6179611","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W29",0,0
"BRS",2021,29,"210","6179611","Culex pipiens/torrentium",3,"A","F","Almen","ALM21W29",0,0
"BRS",2021,28,"211","6179541","Culex pipiens/torrentium",1,"A","F","Almen","ALM21W28",0,0
"BRS",2021,28,"212","6179541","Anopheles plumbeus",1,"A","F","Almen","ALM21W28",0,0
"BRS",2021,30,"213","6179531","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W30",0,0
"BRS",2021,30,"214","6179531","Culex pipiens/torrentium",5,"A","F","Utrecht_Eendenkooi","UEK21W30",0,0
"BRS",2021,30,"215","6179531","Coquillettidia richiardii",3,"A","F","Utrecht_Eendenkooi","UEK21W30",0,0
"BRS",2021,29,"216","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"217","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"218","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"219","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"220","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"221","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"222","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"223","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"224","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"225","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"226","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"227","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"228","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"229","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"230","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"231","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"232","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"233","6179523","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"234","6179523","Culex pipiens/torrentium",6,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"235","6179523","Aedes vexans",1,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,29,"236","6179523","Anopheles plumbeus",1,"A","F","Utrecht_Eendenkooi","UEK21W29",0,0
"BRS",2021,28,"237","6179515","Culex pipiens/torrentium",1,"A","F","Den Haag_Meijendel","WMD21W28",0,0
"BRS",2021,30,"238","6179494","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W30",0,0
"BRS",2021,30,"239","6179494","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W30",0,0
"BRS",2021,30,"240","6179494","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W30",0,0
"BRS",2021,30,"241","6179494","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W30",0,0
"BRS",2021,30,"242","6179494","Culex pipiens/torrentium",10,"A","M","Utrecht_Vleuterweide","UVW21W30",0,0
"BRS",2021,30,"243","6179494","Anopheles maculipennis s.l.",1,"A","F","Utrecht_Vleuterweide","UVW21W30",0,0
"BRS",2021,29,"244","6179486","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W29",0,0
"BRS",2021,29,"245","6179486","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W29",0,0
"BRS",2021,29,"246","6179486","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W29",0,0
"BRS",2021,29,"247","6179486","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W29",0,0
"BRS",2021,29,"248","6179486","Culex pipiens/torrentium",4,"A","F","Utrecht_Vleuterweide","UVW21W29",0,0
"BRS",2021,29,"249","6179486","Culex pipiens/torrentium",10,"A","M","Utrecht_Vleuterweide","UVW21W29",0,0
"BRS",2021,29,"250","6179486","Culex pipiens/torrentium",10,"A","M","Utrecht_Vleuterweide","UVW21W29",0,0
"BRS",2021,29,"251","6179486","Culex pipiens/torrentium",3,"A","M","Utrecht_Vleuterweide","UVW21W29",0,0
"BRS",2021,29,"252","6179371","Culex pipiens/torrentium",10,"A","F","Maastricht","MST21W29",0,0
"BRS",2021,29,"253","6179371","Culex pipiens/torrentium",6,"A","F","Maastricht","MST21W29",0,0
"BRS",2021,29,"254","6179371","Culex pipiens/torrentium",3,"A","M","Maastricht","MST21W29",0,0
"BRS",2021,28,"255","6179427","Culex pipiens/torrentium",10,"A","F","Maastricht","MST21W28",0,0
"BRS",2021,28,"256","6179427","Culex pipiens/torrentium",1,"A","M","Maastricht","MST21W28",0,0
"BRS",2021,29,"257","6179419","Culex pipiens/torrentium",1,"A","F","Nijmegen_Berg en Dal","NBD21W29",0,0
"BRS",2021,28,"258","6179400","Culex pipiens/torrentium",2,"A","F","Nijmegen_Berg en Dal","NBD21W28",0,0
"BRS",2021,28,"259","6179400","Culex pipiens/torrentium",1,"A","M","Nijmegen_Berg en Dal","NBD21W28",0,0
"BRS",2021,29,"260","6179398","Culex pipiens/torrentium",7,"A","F","Reusel","RSL21W29",0,0
"BRS",2021,29,"261","6179398","Culex pipiens/torrentium",3,"A","M","Reusel","RSL21W29",0,0
"BRS",2021,28,"262","6179381","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W28",0,0
"BRS",2021,28,"263","6179381","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W28",0,0
"BRS",2021,28,"264","6179381","Culex pipiens/torrentium",2,"A","F","Reusel","RSL21W28",0,0
"BRS",2021,28,"265","6179381","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W28",0,0
"BRS",2021,28,"266","6179381","Culex pipiens/torrentium",2,"A","M","Reusel","RSL21W28",0,0
"BRS",2021,28,"267","6179478","Culex pipiens/torrentium",10,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"268","6179478","Culex pipiens/torrentium",10,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"269","6179478","Culex pipiens/torrentium",10,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"270","6179478","Culex pipiens/torrentium",10,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"271","6179478","Culex pipiens/torrentium",10,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"272","6179478","Culex pipiens/torrentium",10,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"273","6179478","Culex pipiens/torrentium",10,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"274","6179478","Culex pipiens/torrentium",10,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"275","6179478","Culex pipiens/torrentium",10,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"276","6179478","Culex pipiens/torrentium",11,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"277","6179478","Culex pipiens/torrentium",1,"A","","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,28,"278","6179478","Coquillettidia richiardii",5,"A","F","Rotterdam_Essenburgpark","RMP21W28",0,0
"BRS",2021,29,"279","6179461","Culex pipiens/torrentium",2,"A","F","Rotterdam_Essenburgpark","RMP21W29",0,0
"BRS",2021,27,"280","6179451","Culex pipiens/torrentium",10,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"281","6179451","Culex pipiens/torrentium",1,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"282","6179451","Culiseta morsitans",1,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"283","6179451","Aedes cinereus",10,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"284","6179451","Aedes cinereus",3,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"285","6179451","Culiseta ochroptera",10,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"286","6179451","Culiseta ochroptera",10,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"287","6179451","Culiseta ochroptera",10,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"288","6179451","Culiseta ochroptera",10,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"289","6179451","Culiseta ochroptera",10,"A","F","Asten","AST21W27",0,0
"BRS",2021,27,"290","6179451","Culiseta ochroptera",5,"A","F","Asten","AST21W27",0,0
"BRS",2021,28,"291","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"292","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"293","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"294","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"295","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"296","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
