,ID,capture.date,English,Dutch,Latin,family,order,Lat,Long,PMA.USUV.Ab6000,PMA.WNV.Ab6000,VNT.USUV,VNT.WNV,FRNT.USUV,FRNT.WNV,SeroResult,BirdId
1079,19TV1359,13-07-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18613004,6.055677251,0,0,NA,NA,NA,NA,NA,9392117
1080,19TV1763,12-07-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44140821,5.905073594,0,0,NA,NA,NA,NA,NA,11836689
1081,19TV0547,15-07-2019,Red-backed Shrike,Grauwe Klauwier,Lanius collurio,Laniidae,Passeriformes,52.5361163,6.472109202,1,1,NA,NA,NA,NA,NA,11848723
1082,19TV1436,15-07-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.16156023,6.002342708,0,0,NA,NA,NA,NA,NA,11458134
1083,19TV0901,13-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.09552383,5.012518883,0,0,NA,NA,NA,NA,NA,12014574
1084,18TV1568,14-07-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11962884
1085,19TV1348,14-07-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11962825
1086,19TV1353,14-07-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,1,1,NA,NA,NA,NA,NA,11313520
1087,19TV0902,13-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.09552383,5.012518883,0,0,NA,NA,NA,NA,NA,12014573
1088,19TV1319,17-07-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,0,0,NA,NA,NA,NA,NA,11788394
1089,19TV1361,18-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11869354
1090,19TV1347,18-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11869353
1091,19TV1355,18-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11869360
1092,19TV1490,18-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,1,1,NA,NA,1280,10,USUV,11869352
1093,19TV1322,18-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11869357
1094,19TV0897,18-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,1,0,NA,NA,2560,10,USUV,11869361
1095,19TV1349,18-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11869358
1096,19TV0894,18-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11869356
1097,19TV0895,18-07-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11869363
1098,19TV1773,30-07-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,11865742
1099,19TV1782,30-07-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,0,0,NA,NA,NA,NA,NA,11841087
1100,19TV0924,26-07-2019,Green Sandpiper,Witgat,Tringa ochropus,Scolopacidae,Charadriiformes,52.3431015,4.524650574,0,0,NA,NA,NA,NA,NA,11870356
1101,19TV0938,26-07-2019,Common Snipe,Watersnip,Gallinago gallinago,Scolopacidae,Charadriiformes,52.3431015,4.524650574,0,0,NA,NA,NA,NA,NA,11869637
1102,19TV1123,28-07-2019,Rook,Roek,Corvus frugilegus,Corvidae,Passeriformes,53.06396185,5.77461441,0,0,NA,NA,NA,NA,NA,11872975
1103,19TV1360,27-07-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18655006,6.055634336,0,0,NA,NA,NA,NA,NA,11213174
1104,19TV1368,03-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18620333,6.055934743,0,0,NA,NA,NA,NA,NA,11865077
1105,19TV1358,03-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18620333,6.055934743,0,0,NA,NA,NA,NA,NA,11865076
1106,19TV0722,04-08-2019,Eurasian Jay,Gaai,Garrulus glandarius,Corvidae,Passeriformes,51.33831757,5.79423147,1,1,NA,NA,NA,NA,NA,11865923
1107,19TV1779,06-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,1,0,NA,NA,NA,NA,NA,11865741
1108,19TV1784,03-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,1,0,NA,NA,20,20,Negative,11865743
1109,17TV1364,08-08-2019,European Honey-buzzard,Wespendief,Pernis apivorus,Accipitridae,Accipitriformes,52.9813896,6.2624621,0,0,NA,NA,NA,NA,NA,11892606
1110,19TV1239,10-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,10,10,Negative,12177951
1111,19TV1225,10-08-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,12177952
1112,19TV0642,11-08-2019,Common Tern,Visdief,Sterna hirundo,Laridae,Charadriiformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887784
1113,19TV0640,11-08-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887806
1114,19TV0649,11-08-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11962950
1115,19TV0246,11-08-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887796
1116,19TV1207,11-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,12180087
1117,19TV0662,11-08-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887794
1118,19TV0641,11-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,10,10,Negative,11962932
1119,19TV0656,11-08-2019,Eurasian Magpie,Ekster,Pica pica,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887800
1120,19TV0638,11-08-2019,Eurasian Magpie,Ekster,Pica pica,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887803
1121,19TV0639,11-08-2019,Western Jackdaw,Kauw,Coloeus monedula,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887805
1122,19TV0505,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887815
1123,19TV0490,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887809
1124,19TV0484,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,0,1,NA,NA,2560,10,USUV,11887810
1125,19TV0502,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,1,0,NA,NA,2560,20,USUV,11880096
1126,19TV0509,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887817
1127,19TV0488,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887811
1128,19TV0496,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887813
1129,19TV0676,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887814
1130,19TV0511,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887808
1131,19TV0495,15-08-2019,Lesser Black-backed Gull,Kleine Mantelmeeuw,Larus fuscus,Laridae,Charadriiformes,52.07445145,5.121627808,0,0,NA,NA,NA,NA,NA,11887818
1132,19TV0658,15-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.07445145,5.121627808,1,0,NA,NA,20,10,Negative,11887812
1133,19TV2034,20-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18622904,6.055848912,0,0,NA,NA,NA,NA,NA,11882260
1134,19TV2029,20-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18653763,6.055934743,0,0,NA,NA,NA,NA,NA,11882600
1135,19TV1901,21-08-2019,Eurasian Jay,Gaai,Garrulus glandarius,Corvidae,Passeriformes,52.50553894,4.746319771,0,0,NA,NA,NA,NA,NA,11917655
1136,19TV1905,21-08-2019,Eurasian Jay,Gaai,Garrulus glandarius,Corvidae,Passeriformes,52.50553894,4.746319771,0,0,NA,NA,NA,NA,NA,11917654
1137,19TV1929,21-08-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.50553894,4.746319771,0,0,NA,NA,10,40,Negative,11917653
1138,19TV1702,26-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,0,0,NA,NA,NA,NA,NA,11865742
1139,19TV1781,28-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,1,0,NA,NA,10,20,Negative,11892176
1140,19TV1910,29-08-2019,Common Buzzard,Buizerd,Buteo buteo,Accipitridae,Accipitriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12044615
1141,19TV1911,29-08-2019,Common Buzzard,Buizerd,Buteo buteo,Accipitridae,Accipitriformes,52.12645736,5.003690397,1,1,NA,NA,80,160,FLAVI,11672978
1142,19TV1366,29-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.17946811,6.057844921,0,0,NA,NA,NA,NA,NA,11893463
1143,19TV2027,31-08-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18647291,6.055934743,0,0,NA,NA,80,40,Negative,10766512
1144,19TV2069,06-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11962755
1145,19TV2067,06-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,2560,80,USUV,11962937
1146,19TV1778,10-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,1,0,NA,NA,10,10,Negative,11913813
1147,18TV0053,11-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,0,0,NA,NA,NA,NA,NA,11912952
1148,19TV2077,12-09-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.09544373,5.012546063,0,0,NA,NA,20,40,Negative,11917659
1149,19TV2028,12-09-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.09544373,5.012546063,0,0,NA,NA,40,40,Negative,11917660
1150,19TV0661,12-09-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.09544373,5.012546063,0,0,NA,NA,NA,NA,NA,11917662
1151,19TV2090,12-09-2019,Carrion Crow,Zwarte Kraai,Corvus corone,Corvidae,Passeriformes,52.09544373,5.012546063,0,0,NA,NA,NA,NA,NA,11917661
1152,18TV0755,13-09-2019,Northern Wheatear,Tapuit,Oenanthe oenanthe,Muscicapidae,Passeriformes,53.2547,4.95068,0,0,NA,NA,NA,NA,NA,12195287
1153,18TV0754,13-09-2019,Northern Wheatear,Tapuit,Oenanthe oenanthe,Muscicapidae,Passeriformes,53.2547,4.95068,0,0,NA,NA,NA,NA,NA,12195286
1154,19TV1202,14-09-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,11352607
1155,19TV2097,13-09-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11971002
1156,19TV1787,15-09-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,11913815
1157,19TV1205,15-09-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,12188961
1158,19TV2072,13-09-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11971003
1159,19TV1919,14-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,10,40,Negative,11962755
1160,19TV1777,14-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,11913814
1161,19TV2040,17-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.17931722,6.057959362,0,0,NA,NA,10,40,Negative,11917248
1162,19TV1790,18-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,1,0,NA,NA,40,20,Negative,11913816
1163,19TV2014,24-09-2019,Little Owl,Steenuil,Athene noctua,Strigidae,Strigiformes,52.10943985,4.995979786,0,0,NA,NA,NA,NA,NA,12044652
1164,19TV1255,22-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,1,1,NA,NA,640,40,USUV,12189273
1165,19TV2044,21-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18628437,6.055719237,0,0,NA,NA,80,40,Negative,11920534
1166,19TV2039,21-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18628437,6.055719237,0,0,NA,NA,NA,NA,NA,11920499
1167,19TV2174,26-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,1,0,NA,NA,NA,NA,NA,11841093
1168,19TV1691,27-09-2019,Eurasian Magpie,Ekster,Pica pica,Corvidae,Passeriformes,52.1219368,5.030560017,0,0,NA,NA,NA,NA,NA,11942731
1169,19TV1767,30-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44141912,5.904969367,0,0,NA,NA,NA,NA,NA,11940631
1170,19TV1771,30-09-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44142211,5.904882057,1,1,NA,NA,1280,160,USUV,11341864
1171,19TV2167,02-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,11945532
1172,19TV2175,02-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,11945531
1173,19TV2177,02-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,11945530
1174,19TV2236,05-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11971525
1175,19TV0064,05-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44141912,5.904969367,0,0,NA,NA,NA,NA,NA,11959096
1176,19TV2009,06-10-2019,Eurasian Magpie,Ekster,Pica pica,Corvidae,Passeriformes,52.1219368,5.030560017,0,0,NA,NA,80,40,Negative,11971018
1177,19TV2343,05-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11971536
1178,19TV2345,05-10-2019,Eurasian Jay,Gaai,Garrulus glandarius,Corvidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11971527
1179,19TV2237,08-10-2019,Redwing,Koperwiek,Turdus iliacus,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11971312
1180,19TV2217,08-10-2019,Eurasian Jay,Gaai,Garrulus glandarius,Corvidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11971315
1181,19TV2202,08-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11971314
1182,19TV2225,08-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,1,NA,NA,160,20,USUV,11971311
1183,19TV1758,09-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44135248,5.90504478,0,0,NA,NA,NA,NA,NA,11967051
1184,19TV1774,09-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44142211,5.904882057,0,0,NA,NA,NA,NA,NA,11920527
1185,19TV2176,09-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,0,0,NA,NA,NA,NA,NA,11788399
1186,19TV2221,08-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,11971313
1187,19TV2165,10-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,1,0,NA,NA,10,20,Negative,11865741
1188,19TV1760,15-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44137739,5.905097863,0,0,NA,NA,NA,NA,NA,11982557
1189,19TV2599,13-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.98369556,5.654138141,0,0,NA,NA,NA,NA,NA,12189025
1190,19TV1974,15-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1794321,6.0575016,0,0,NA,NA,NA,NA,NA,11980844
1191,19TV1766,15-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44137739,5.905097863,0,0,NA,NA,NA,NA,NA,11982558
1192,19TV1252,12-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,12263006
1193,19TV1249,13-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,12263138
1194,19TV2226,13-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12015017
1195,19TV2204,12-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12014969
1196,19TV2235,13-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,40,40,Negative,12015016
1197,19TV1240,13-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,11999414
1198,19TV2169,15-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,20,40,Negative,11993037
1199,19TV2168,16-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,11993057
1200,19TV2478,16-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.35479527,5.164886534,1,0,NA,NA,10,10,Negative,11988803
1201,19TV2342,17-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12015015
1202,19TV2035,17-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.18003736,6.058050057,0,0,NA,NA,NA,NA,NA,11988636
1203,19TV2724,20-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12015122
1204,19TV1425,19-10-2019,Common Starling,Spreeuw,Sturnus vulgaris,Sturnidae,Passeriformes,53.16204066,6.002482195,0,0,NA,NA,NA,NA,NA,11992852
1205,19TV2734,20-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12015124
1206,19TV1295,20-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.02025567,5.675631249,1,0,NA,NA,20,10,Negative,12011338
1207,19TV2723,20-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12015123
1208,19TV2730,19-10-2019,Common Barn Owl,Kerkuil,Tyto alba,Tytonidae,Strigiformes,52.12356186,4.97837019,0,0,NA,NA,NA,NA,NA,12015114
1209,19TV2733,20-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12015120
1210,19TV2233,20-10-2019,Redwing,Koperwiek,Turdus iliacus,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12015119
1211,19TV2735,20-10-2019,Redwing,Koperwiek,Turdus iliacus,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12015118
1212,19TV2206,20-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.1333313,5.005620003,0,0,NA,NA,NA,NA,NA,12015125
1213,19TV1332,23-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.28932011,6.086812019,0,0,NA,NA,NA,NA,NA,12033383
1214,19TV1333,23-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.28932011,6.086812019,0,0,NA,NA,NA,NA,NA,12033379
1215,19TV1189,23-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.28932011,6.086812019,0,0,NA,NA,NA,NA,NA,12033374
1216,19TV2032,22-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1794321,6.0575016,1,0,NA,NA,2560,160,USUV,11730141
1217,19TV2768,23-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.09544373,5.012546063,1,0,NA,NA,20,10,Negative,12044932
1218,19TV0411,23-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.8540485,6.3868298,0,0,NA,NA,NA,NA,NA,12012474
1219,19TV1761,24-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44132401,5.905042978,0,0,NA,NA,NA,NA,NA,12017175
1220,19TV2769,24-10-2019,Common Starling,Spreeuw,Sturnus vulgaris,Sturnidae,Passeriformes,52.12356186,4.97837019,0,0,NA,NA,NA,NA,NA,12014636
1221,19TV2348,24-10-2019,Common Starling,Spreeuw,Sturnus vulgaris,Sturnidae,Passeriformes,52.12356186,4.97837019,0,0,NA,NA,NA,NA,NA,12014637
1222,19TV2726,23-10-2019,Long-eared Owl,Ransuil,Asio otus,Strigidae,Strigiformes,52.12356186,4.97837019,0,0,NA,NA,NA,NA,NA,12015106
1223,19TV2716,24-10-2019,Common Barn Owl,Kerkuil,Tyto alba,Tytonidae,Strigiformes,52.12356186,4.97837019,0,0,NA,NA,NA,NA,NA,12014563
1224,19TV2702,24-10-2019,Common Starling,Spreeuw,Sturnus vulgaris,Sturnidae,Passeriformes,52.12356186,4.97837019,0,0,NA,NA,NA,NA,NA,12014634
1225,19TV2687,24-10-2019,Common Starling,Spreeuw,Sturnus vulgaris,Sturnidae,Passeriformes,52.12356186,4.97837019,0,0,NA,NA,NA,NA,NA,12014635
1226,19TV1768,24-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44132401,5.905042978,0,0,NA,NA,NA,NA,NA,12017176
1227,19TV2712,23-10-2019,Long-eared Owl,Ransuil,Asio otus,Strigidae,Strigiformes,52.12356186,4.97837019,0,0,NA,NA,NA,NA,NA,12015107
1228,19TV1705,25-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44132401,5.905042978,0,0,NA,NA,NA,NA,NA,12017181
1229,19TV1756,25-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44132401,5.905042978,0,0,NA,NA,NA,NA,NA,12017182
1230,19TV2173,29-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,1,0,NA,NA,10,40,Negative,12033417
1231,19TV1759,29-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.44132193,5.905026514,0,0,NA,NA,NA,NA,NA,12041077
1232,19TV2166,27-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,0,0,NA,NA,NA,NA,NA,11841061
1233,19TV2563,27-10-2019,Redwing,Koperwiek,Turdus iliacus,Turdidae,Passeriformes,51.98369556,5.654138141,0,0,NA,NA,NA,NA,NA,12212539
1234,19TV1230,27-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,12264006
1235,19TV2583,27-10-2019,Redwing,Koperwiek,Turdus iliacus,Turdidae,Passeriformes,51.98369556,5.654138141,0,0,NA,NA,NA,NA,NA,12015316
1236,19TV2590,27-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,51.98369556,5.654138141,0,0,NA,NA,NA,NA,NA,12015310
1237,19TV2579,27-10-2019,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,51.98369556,5.654138141,0,0,NA,NA,NA,NA,NA,12189220
1238,19TV1217,27-10-2019,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.30849075,5.196929932,0,0,NA,NA,NA,NA,NA,11352072
